RUN_TIME,TIME_INTERVAL,RESOURCE_NAME,REGION_NAME,RESOURCE_TYPE,FUEL_TYPE,ZONE_ID,PARTICIPANT_ID,MW,LMP,LOSS_FACTOR,LMP_SMP,LMP_LOSS,LMP_CONGESTION
2020-10-05 01:15,2020-10-05 01:20,00ACCT_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00BATT_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00BATT_02,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00COAL_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00COAL_02,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00DCCT_GT,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00DCCT_ST,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00DIESEL_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00DIESEL_02,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00HYDRO_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00HYDRO_02,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00LOAD_01,CLUZ,NL,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00PUMP_01,CLUZ,PS,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00PUMP_02,CLUZ,PS,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00ROR_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00ROR_02,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00SOLAR_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,00WIND_01,CLUZ,G,,,,0,1563.92762842202,1.01073276996613,1580.68286681021,-16.7552383881883,0
2020-10-05 01:15,2020-10-05 01:20,01ACNPC_G01,CLUZ,G,BIOMASS,NLUZON,ACNPC,0,1599.65106121193,0.988164663314819,1580.68286681021,18.9681944017226,0
2020-10-05 01:15,2020-10-05 01:20,01AEC_L01,CLUZ,NL,NONE,NLUZON,.WESM,-41.8143,1597.59617348508,0.989421248435974,1580.68286681021,16.9133066748692,0
2020-10-05 01:15,2020-10-05 01:20,01AMBUK_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1590.7992371578,0.993644833564758,1580.68286681021,10.1163703475853,0
2020-10-05 01:15,2020-10-05 01:20,01AMBUK_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,0,1590.7992371578,0.993644833564758,1580.68286681021,10.1163703475853,0
2020-10-05 01:15,2020-10-05 01:20,01AMBUK_U01,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,24,1590.64116887112,0.993727624416351,1580.68286681021,9.95830206090429,0
2020-10-05 01:15,2020-10-05 01:20,01AMBUK_U02,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,5,1590.7992371578,0.993663728237152,1580.68286681021,10.1163703475853,0
2020-10-05 01:15,2020-10-05 01:20,01AMBUK_U03,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,5,1590.7992371578,0.993663191795349,1580.68286681021,10.1163703475853,0
2020-10-05 01:15,2020-10-05 01:20,01AMPHAW_G01,CLUZ,G,,,,8,1589.69275915103,0.9942946434021,1580.68286681021,9.00989234081827,0
2020-10-05 01:15,2020-10-05 01:20,01ANDA_G01,CLUZ,G,COAL,NLUZON,ANDA POWER,26,1597.59617348508,0.989421248435974,1580.68286681021,16.9133066748692,0
2020-10-05 01:15,2020-10-05 01:20,01ANGAT_A,CLUZ,G,HYDRO,NLUZON,ANGAT HEP,10,1586.68946170409,0.996200323104858,1580.68286681021,6.00659489387885,0
2020-10-05 01:15,2020-10-05 01:20,01ANGAT_M,CLUZ,G,HYDRO,NLUZON,ANGAT HEP,0,1586.84752999077,0.996093392372131,1580.68286681021,6.16466318055985,0
2020-10-05 01:15,2020-10-05 01:20,01ANGAT_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1586.84752999077,0.996093392372131,1580.68286681021,6.16466318055985,0
2020-10-05 01:15,2020-10-05 01:20,01ANGAT_T5L1,CLUZ,NL,NONE,NLUZON,.WESM,0,1580.68286681021,1,1580.68286681021,0,0
2020-10-05 01:15,2020-10-05 01:20,01APEC_G01,CLUZ,G,COAL,NLUZON,APEC,1,1597.59617348508,0.989421248435974,1580.68286681021,16.9133066748692,0
2020-10-05 01:15,2020-10-05 01:20,01ARMSOL_G01,CLUZ,G,SOLAR,NLUZON,NV VOGT,0,1599.65106121193,0.988164663314819,1580.68286681021,18.9681944017226,0
2020-10-05 01:15,2020-10-05 01:20,01BAKSIP_G01,CLUZ,G,,,,11.8,1589.69275915103,0.9942946434021,1580.68286681021,9.00989234081827,0
2020-10-05 01:15,2020-10-05 01:20,01BAKUN_G01,CLUZ,G,HYDRO,NLUZON,BAKUN HEP,51,1583.37002768379,0.998266696929932,1580.68286681021,2.68716087357742,0
2020-10-05 01:15,2020-10-05 01:20,01BAKUN_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1583.37002768379,0.998288750648499,1580.68286681021,2.68716087357742,0
