RUN_TIME,TIME_INTERVAL,RESOURCE_NAME,REGION_NAME,RESOURCE_TYPE,FUEL_TYPE,ZONE_ID,PARTICIPANT_ID,MW,LMP,LOSS_FACTOR,LMP_SMP,LMP_LOSS,LMP_CONGESTION
2020-10-05 15:05,2020-10-05 15:10,00ACCT_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00BATT_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00BATT_02,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00COAL_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00COAL_02,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00DCCT_GT,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00DCCT_ST,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00DIESEL_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00DIESEL_02,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00HYDRO_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00HYDRO_02,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00LOAD_01,CLUZ,NL,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00PUMP_01,CLUZ,PS,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00PUMP_02,CLUZ,PS,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00ROR_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00ROR_02,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00SOLAR_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,00WIND_01,CLUZ,G,,,,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,01ACNPC_G01,CLUZ,G,BIOMASS,NLUZON,ACNPC,0,13801.050490704,0.978157222270966,13500.00048,301.050010704,0
2020-10-05 15:05,2020-10-05 15:10,01AEC_L01,CLUZ,NL,NONE,NLUZON,.WESM,-56.0753,13805.100490848,0.977926313877106,13500.00048,305.100010847999,0
2020-10-05 15:05,2020-10-05 15:10,01AMBUK_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13747.050488784,0.982033014297485,13500.00048,247.050008784,0
2020-10-05 15:05,2020-10-05 15:10,01AMBUK_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,0,13747.050488784,0.982033014297485,13500.00048,247.050008784,0
2020-10-05 15:05,2020-10-05 15:10,01AMBUK_U01,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,24,13743.00048864,0.98230117559433,13500.00048,243.00000864,0
2020-10-05 15:05,2020-10-05 15:10,01AMBUK_U02,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,5,13745.700488736,0.982094347476959,13500.00048,245.700008736,0
2020-10-05 15:05,2020-10-05 15:10,01AMBUK_U03,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,5,13745.700488736,0.982092559337616,13500.00048,245.700008736,0
2020-10-05 15:05,2020-10-05 15:10,01AMPHAW_G01,CLUZ,G,,,,8,13724.100487968,0.983698606491089,13500.00048,224.100007967999,0
2020-10-05 15:05,2020-10-05 15:10,01ANDA_G01,CLUZ,G,COAL,NLUZON,ANDA POWER,72,13805.100490848,0.977926313877106,13500.00048,305.100010847999,0
2020-10-05 15:05,2020-10-05 15:10,01ANGAT_A,CLUZ,G,HYDRO,NLUZON,ANGAT HEP,9.9,13618.800484224,0.991325497627258,13500.00048,118.800004223999,0
2020-10-05 15:05,2020-10-05 15:10,01ANGAT_M,CLUZ,G,HYDRO,NLUZON,ANGAT HEP,60,13621.50048432,0.991050183773041,13500.00048,121.500004319999,0
2020-10-05 15:05,2020-10-05 15:10,01ANGAT_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13624.200484416,0.990912318229675,13500.00048,124.200004416001,0
2020-10-05 15:05,2020-10-05 15:10,01ANGAT_T5L1,CLUZ,NL,NONE,NLUZON,.WESM,0,13500.00048,1,13500.00048,0,0
2020-10-05 15:05,2020-10-05 15:10,01APEC_G01,CLUZ,G,COAL,NLUZON,APEC,22,13805.100490848,0.977926313877106,13500.00048,305.100010847999,0
2020-10-05 15:05,2020-10-05 15:10,01ARMSOL_G01,CLUZ,G,SOLAR,NLUZON,NV VOGT,4,13801.050490704,0.978157222270966,13500.00048,301.050010704,0
2020-10-05 15:05,2020-10-05 15:10,01BAKSIP_G01,CLUZ,G,,,,11.8,13724.100487968,0.983698606491089,13500.00048,224.100007967999,0
2020-10-05 15:05,2020-10-05 15:10,01BAKUN_G01,CLUZ,G,HYDRO,NLUZON,BAKUN HEP,73,13506.75048024,0.999529957771301,13500.00048,6.75000023999926,0
2020-10-05 15:05,2020-10-05 15:10,01BAKUN_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13508.100480288,0.999389469623566,13500.00048,8.10000028799911,0
2020-10-05 15:05,2020-10-05 15:10,01BALNEO_L01,CLUZ,NL,NONE,NLUZON,.WESM,-33.5172,13433.850477648,1.00496160984039,13500.00048,-66.1500023520002,0
2020-10-05 15:05,2020-10-05 15:10,01BALNEO_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13396.050476304,1.00777149200439,13500.00048,-103.950003696001,0
2020-10-05 15:05,2020-10-05 15:10,01BANTAY_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13738.950488496,0.982640743255615,13500.00048,238.950008496001,0
2020-10-05 15:05,2020-10-05 15:10,01BATAAN_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13158.450467856,1.0259598493576,13500.00048,-341.550012144,0
2020-10-05 15:05,2020-10-05 15:10,01BAUANG_G01,CLUZ,G,OIL-BASED,NLUZON,BAUANG DPP,0,13599.900483552,0.992669105529785,13500.00048,99.900003552001,0
2020-10-05 15:05,2020-10-05 15:10,01BAUANG_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13628.25048456,0.990606367588043,13500.00048,128.250004560001,0
2020-10-05 15:05,2020-10-05 15:10,01BAUAN_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-33.3231,13635.0004848,0.990143537521362,13500.00048,135.0000048,0
2020-10-05 15:05,2020-10-05 15:10,01BAUAN_T1L2,CLUZ,NL,NONE,NLUZON,.WESM,0,13635.0004848,0.990143537521362,13500.00048,135.0000048,0
2020-10-05 15:05,2020-10-05 15:10,01BAUAN_T1L3,CLUZ,NL,NONE,NLUZON,.WESM,-0.5021,13635.0004848,0.990117907524109,13500.00048,135.0000048,0
2020-10-05 15:05,2020-10-05 15:10,01BAUAN_T2L1,CLUZ,NL,NONE,NLUZON,.WESM,-4.1251,13635.0004848,0.990143537521362,13500.00048,135.0000048,0
2020-10-05 15:05,2020-10-05 15:10,01BAUAN_T2L2,CLUZ,NL,NONE,NLUZON,.WESM,-26.4792,13635.0004848,0.990143537521362,13500.00048,135.0000048,0
2020-10-05 15:05,2020-10-05 15:10,01BCNOT_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13635.0004848,0.990071892738342,13500.00048,135.0000048,0
2020-10-05 15:05,2020-10-05 15:10,01BCNOT_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-5.9981,13636.350484848,0.990038990974426,13500.00048,136.350004848,0
2020-10-05 15:05,2020-10-05 15:10,01BCNOT_T1L2,CLUZ,NL,NONE,NLUZON,.WESM,-12.1793,13636.350484848,0.990038990974426,13500.00048,136.350004848,0
2020-10-05 15:05,2020-10-05 15:10,01BINENG_G01,CLUZ,G,,,,3,13724.100487968,0.983698606491089,13500.00048,224.100007967999,0
2020-10-05 15:05,2020-10-05 15:10,01BINGA_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13706.550487344,0.984898388385773,13500.00048,206.550007344001,0
2020-10-05 15:05,2020-10-05 15:10,01BINGA_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-7.8422,13709.25048744,0.984725773334503,13500.00048,209.250007440001,0
2020-10-05 15:05,2020-10-05 15:10,01BINGA_U01,CLUZ,G,HYDRO,NLUZON,BINGA HEP,18,13703.850487248,0.98517233133316,13500.00048,203.850007247999,0
2020-10-05 15:05,2020-10-05 15:10,01BINGA_U02,CLUZ,G,HYDRO,NLUZON,BINGA HEP,18,13703.850487248,0.98517233133316,13500.00048,203.850007247999,0
2020-10-05 15:05,2020-10-05 15:10,01BINGA_U03,CLUZ,G,HYDRO,NLUZON,BINGA HEP,1,13706.550487344,0.984913527965546,13500.00048,206.550007344001,0
2020-10-05 15:05,2020-10-05 15:10,01BINGA_U04,CLUZ,G,HYDRO,NLUZON,BINGA HEP,2,13706.550487344,0.984928548336029,13500.00048,206.550007344001,0
2020-10-05 15:05,2020-10-05 15:10,01BNTAY_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-19.1421,13737.600488448,0.982677161693573,13500.00048,237.600008448001,0
2020-10-05 15:05,2020-10-05 15:10,01BNTAY_T1L2,CLUZ,NL,NONE,NLUZON,.WESM,-10.7175,13737.600488448,0.982677161693573,13500.00048,237.600008448001,0
2020-10-05 15:05,2020-10-05 15:10,01BNTAY_T1L3,CLUZ,NL,NONE,NLUZON,.WESM,0,13737.600488448,0.982677161693573,13500.00048,237.600008448001,0
2020-10-05 15:05,2020-10-05 15:10,01BOSUNG_G01,CLUZ,G,SOLAR,NLUZON,BOSUNG,1,13506.75048024,0.999484360218048,13500.00048,6.75000023999926,0
2020-10-05 15:05,2020-10-05 15:10,01BOTOLAN_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,13512.150480432,0.999075412750244,13500.00048,12.1500004319987,0
2020-10-05 15:05,2020-10-05 15:10,01BOTOL_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-15.8271,13531.050481104,0.997693479061127,13500.00048,31.0500011039996,0
2020-10-05 15:05,2020-10-05 15:10,01BOTOL_T1L2,CLUZ,NL,NONE,NLUZON,.WESM,-19.0777,13531.050481104,0.997693479061127,13500.00048,31.0500011039996,0
2020-10-05 15:05,2020-10-05 15:10,01BPC_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-2.9327,13158.450467856,1.02591598033905,13500.00048,-341.550012144,0
