RUN_TIME,TIME_INTERVAL,RESOURCE_NAME,REGION_NAME,RESOURCE_TYPE,FUEL_TYPE,ZONE_ID,PARTICIPANT_ID,MW,LMP,LOSS_FACTOR,LMP_SMP,LMP_LOSS,LMP_CONGESTION
2020-10-05 09:20,2020-10-05 09:25,00ACCT_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00BATT_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00BATT_02,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00COAL_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00COAL_02,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00DCCT_GT,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00DCCT_ST,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00DIESEL_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00DIESEL_02,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00HYDRO_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00HYDRO_02,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00LOAD_01,CLUZ,NL,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00PUMP_01,CLUZ,PS,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00PUMP_02,CLUZ,PS,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00ROR_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00ROR_02,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00SOLAR_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,00WIND_01,CLUZ,G,,,,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,01ACNPC_G01,CLUZ,G,BIOMASS,NLUZON,ACNPC,0,1946.566929295,0.983239650726318,1914.02844571779,32.5384835772023,0
2020-10-05 09:20,2020-10-05 09:25,01AEC_L01,CLUZ,NL,NONE,NLUZON,.WESM,-42.3045,1946.94973498414,0.983099341392517,1914.02844571779,32.9212892663463,0
2020-10-05 09:20,2020-10-05 09:25,01AMBUK_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1943.88728947099,0.984642744064331,1914.02844571779,29.8588437531977,0
2020-10-05 09:20,2020-10-05 09:25,01AMBUK_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,0,1943.88728947099,0.984642744064331,1914.02844571779,29.8588437531977,0
2020-10-05 09:20,2020-10-05 09:25,01AMBUK_U01,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,24,1943.50448378185,0.984820246696472,1914.02844571779,29.4760380640542,0
2020-10-05 09:20,2020-10-05 09:25,01AMBUK_U02,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,5,1943.88728947099,0.984683334827423,1914.02844571779,29.8588437531977,0
2020-10-05 09:20,2020-10-05 09:25,01AMBUK_U03,CLUZ,G,HYDRO,NLUZON,AMBUKLAO HEP,5,1943.88728947099,0.984682142734528,1914.02844571779,29.8588437531977,0
2020-10-05 09:20,2020-10-05 09:25,01AMPHAW_G01,CLUZ,G,,,,8,1942.16466386985,0.985557854175568,1914.02844571779,28.1362181520515,0
2020-10-05 09:20,2020-10-05 09:25,01ANDA_G01,CLUZ,G,COAL,NLUZON,ANDA POWER,37.32,1946.94973498414,0.983099341392517,1914.02844571779,32.9212892663463,0
2020-10-05 09:20,2020-10-05 09:25,01ANGAT_A,CLUZ,G,HYDRO,NLUZON,ANGAT HEP,10,1934.12574439783,0.989637196063995,1914.02844571779,20.0972986800368,0
2020-10-05 09:20,2020-10-05 09:25,01ANGAT_M,CLUZ,G,HYDRO,NLUZON,ANGAT HEP,0,1934.69995293155,0.989278018474579,1914.02844571779,20.671507213752,0
2020-10-05 09:20,2020-10-05 09:25,01ANGAT_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1934.69995293155,0.989278018474579,1914.02844571779,20.671507213752,0
2020-10-05 09:20,2020-10-05 09:25,01ANGAT_T5L1,CLUZ,NL,NONE,NLUZON,.WESM,0,1914.02844571779,1,1914.02844571779,0,0
2020-10-05 09:20,2020-10-05 09:25,01APEC_G01,CLUZ,G,COAL,NLUZON,APEC,9,1946.94973498414,0.983099341392517,1914.02844571779,32.9212892663463,0
2020-10-05 09:20,2020-10-05 09:25,01ARMSOL_G01,CLUZ,G,SOLAR,NLUZON,NV VOGT,5.2,1946.566929295,0.983239650726318,1914.02844571779,32.5384835772023,0
2020-10-05 09:20,2020-10-05 09:25,01BAKSIP_G01,CLUZ,G,,,,11.8,1942.16466386985,0.985557854175568,1914.02844571779,28.1362181520515,0
2020-10-05 09:20,2020-10-05 09:25,01BAKUN_G01,CLUZ,G,HYDRO,NLUZON,BAKUN HEP,48,1925.12981070296,0.994188129901886,1914.02844571779,11.1013649851633,0
2020-10-05 09:20,2020-10-05 09:25,01BAKUN_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1925.32121354753,0.994159340858459,1914.02844571779,11.292767829735,0
2020-10-05 09:20,2020-10-05 09:25,01BALNEO_L01,CLUZ,NL,NONE,NLUZON,.WESM,-27.5688,1904.07549780006,1.00519168376923,1914.02844571779,-9.9529479177325,0
2020-10-05 09:20,2020-10-05 09:25,01BALNEO_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1900.24744090863,1.00729012489319,1914.02844571779,-13.7810048091681,0
2020-10-05 09:20,2020-10-05 09:25,01BANTAY_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1954.0316402333,0.979502499103546,1914.02844571779,40.0031945155017,0
2020-10-05 09:20,2020-10-05 09:25,01BATAAN_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1865.41212319656,1.02603924274445,1914.02844571779,-48.6163225212319,0
2020-10-05 09:20,2020-10-05 09:25,01BAUANG_G01,CLUZ,G,OIL-BASED,NLUZON,BAUANG DPP,0,1928.76646474982,0.99232429265976,1914.02844571779,14.7380190320271,0
2020-10-05 09:20,2020-10-05 09:25,01BAUANG_SS,CLUZ,NL,NONE,NLUZON,.WESM,0,1932.78592448583,0.990288376808167,1914.02844571779,18.7574787680344,0
2020-10-05 09:20,2020-10-05 09:25,01BAUAN_T1L1,CLUZ,NL,NONE,NLUZON,.WESM,-31.4396,1933.36013301954,0.989992380142212,1914.02844571779,19.3316873017497,0
2020-10-05 09:20,2020-10-05 09:25,01BAUAN_T1L2,CLUZ,NL,NONE,NLUZON,.WESM,0,1933.36013301954,0.989992380142212,1914.02844571779,19.3316873017497,0
2020-10-05 09:20,2020-10-05 09:25,01BAUAN_T1L3,CLUZ,NL,NONE,NLUZON,.WESM,-0.4562,1933.36013301954,0.989975988864899,1914.02844571779,19.3316873017497,0
2020-10-05 09:20,2020-10-05 09:25,01BAUAN_T2L1,CLUZ,NL,NONE,NLUZON,.WESM,-4.0925,1933.36013301954,0.989992380142212,1914.02844571779,19.3316873017497,0
2020-10-05 09:20,2020-10-05 09:25,01BAUAN_T2L2,CLUZ,NL,NONE,NLUZON,.WESM,-24.0813,1933.36013301954,0.989992380142212,1914.02844571779,19.3316873017497,0
